file_name,cluster,n_origin_chr,origin_chr,n_path_karsim,n_path_omkar,total_alignment_cost,alignment_costs,event_chr,n_path_diff,approximated_distance,n_approximated_edges,karsim_missed_transition,omkar_missed_transition,SV_missed,CNV_missed,log10_CNV_missed,n_dummies,n_leftover_dummies,n_seg_changed,n_leftover_segchange
23Y_Potocki_Shaffer_r1,9,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr15', 'Chr16', 'Chr20']",0,0,0,0,0,0,2696,3.4307198878632823,0,0,0,0
23Y_Potocki_Shaffer_r2,0,1,['Chr1'],2,2,55929,"[31963, 23966]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,100037,3,0,0,0,115123,5.0611620983926695,1,0,0,0
23Y_Potocki_Shaffer_r2,1,1,['Chr2'],2,2,475027076,"[232853547, 242173529]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,2,1,3,12954,4.112403892717874,0,0,0,0
23Y_Potocki_Shaffer_r2,10,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,20870,4.319522449065454,0,0,0,0
23Y_Potocki_Shaffer_r2,11,2,"['Chr6', 'Chr15']",4,4,205524674,"[105209400, 36552, 100274043, 4679]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,7462,4,2,2,4,11517950,7.0613751889038,2,0,0,0
23Y_Potocki_Shaffer_r2,12,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,7186,3.8564872128686307,0,0,0,0
23Y_Potocki_Shaffer_r2,13,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,2096,3.321391278311689,0,0,0,0
23Y_Potocki_Shaffer_r2,14,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,13820,4.14050804303818,0,0,0,0
23Y_Potocki_Shaffer_r2,15,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_Potocki_Shaffer_r2,16,1,['Chr20'],2,2,9058304,"[4746234, 4312070]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,1,1,2,8982384,6.953391617361775,1,0,0,0
23Y_Potocki_Shaffer_r2,17,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_Potocki_Shaffer_r2,18,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_Potocki_Shaffer_r2,19,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_Potocki_Shaffer_r2,2,1,['Chr3'],2,2,6031840,"[5965599, 66241]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,102664,8,2,0,2,5959244,6.775191167885626,0,0,0,0
23Y_Potocki_Shaffer_r2,20,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_Potocki_Shaffer_r2,3,1,['Chr4'],2,2,3980,"[1990, 1990]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,3980,3.5998830720736876,0,0,0,0
23Y_Potocki_Shaffer_r2,4,3,"['Chr5', 'Chr7', 'Chr8']",6,6,266111571,"[123345863, 23119, 9735163, 9875441, 5383, 123126602]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,471399,8,11,12,23,684571768,8.835418984701604,4,0,0,0
23Y_Potocki_Shaffer_r2,5,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,504,2.7024305364455254,0,0,0,0
23Y_Potocki_Shaffer_r2,6,1,['Chr10'],2,2,2157958,"[2155803, 2155]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,8149,2,1,3,4,2157952,6.334041780306589,0,0,0,0
23Y_Potocki_Shaffer_r2,7,1,['Chr11'],2,2,150077,"[131847, 18230]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,113617,2,0,0,0,128647,5.109399663079308,0,0,0,0
23Y_Potocki_Shaffer_r2,8,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,2696,3.4307198878632823,0,0,0,0
23Y_Potocki_Shaffer_r2,9,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr15', 'Chr20']",0,0,0,0,0,0,4450,3.6483600109809315,0,0,0,0
23Y_WAGR_11p13_deletion_r1,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,6176,3.7907072873276797,0,0,0,0
23Y_WAGR_11p13_deletion_r1,1,1,['Chr2'],2,2,174426,"[113009, 61417]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,208026,9,1,1,2,226533,5.355131476432612,1,0,0,0
23Y_WAGR_11p13_deletion_r1,10,2,"['Chr12', 'Chr13']",4,4,355375041,"[88542784, 1348, 250490125, 16340784]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,1838,2,3,3,6,325065601,8.51197101413991,1,1,0,0
23Y_WAGR_11p13_deletion_r1,11,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,20870,4.319522449065454,0,0,0,0
23Y_WAGR_11p13_deletion_r1,12,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,9358,3.9711830408561615,0,0,0,0
23Y_WAGR_11p13_deletion_r1,13,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,7186,3.8564872128686307,0,0,0,0
23Y_WAGR_11p13_deletion_r1,14,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,2096,3.321391278311689,0,0,0,0
23Y_WAGR_11p13_deletion_r1,15,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,13820,4.14050804303818,0,0,0,0
23Y_WAGR_11p13_deletion_r1,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_WAGR_11p13_deletion_r1,17,2,"['Chr11', 'Chr20']",4,4,25995121,"[25967428, 27693]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,130718,10,0,0,0,122960,5.0897638544916886,0,0,0,0
23Y_WAGR_11p13_deletion_r1,18,1,['Chr21'],2,2,25841801,"[12290, 25829511]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_WAGR_11p13_deletion_r1,19,1,['Chr22'],2,2,5504,"[2752, 2752]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_WAGR_11p13_deletion_r1,2,1,['Chr3'],2,2,9924,"[4962, 4962]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,9924,3.9966867556001713,0,0,0,0
23Y_WAGR_11p13_deletion_r1,20,1,['ChrX'],1,1,5760,"[2880, 2880]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_WAGR_11p13_deletion_r1,21,1,['ChrY'],1,1,5282,[5282],"['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_WAGR_11p13_deletion_r1,3,1,['Chr4'],2,2,2265934,"[2259369, 6565]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,1,0,1,2262756,6.354637725158087,0,0,0,0
23Y_WAGR_11p13_deletion_r1,4,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,11088,4.044853217267732,0,0,0,0
23Y_WAGR_11p13_deletion_r1,5,1,['Chr6'],2,2,12162,"[6081, 6081]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,12162,4.085004999076652,0,0,0,0
23Y_WAGR_11p13_deletion_r1,6,1,['Chr7'],2,2,1976,"[988, 988]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,1976,3.295786940251609,0,0,0,0
23Y_WAGR_11p13_deletion_r1,7,1,['Chr8'],2,2,5020,"[2510, 2510]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,0,0,0,5020,3.7007037171450192,0,0,0,0
23Y_WAGR_11p13_deletion_r1,8,1,['Chr9'],3,2,164779193,"[97931, 95098549, 69582713]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",-1,135517,5,1,2,3,27812371,7.444238013974694,2,0,0,0
23Y_WAGR_11p13_deletion_r1,9,1,['Chr10'],2,2,82516783,"[81379823, 1136960]","['Chr2', 'Chr4', 'Chr9', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr20']",0,0,0,1,1,2,82516777,7.916542256644174,1,0,0,0
23Y_WAGR_11p13_deletion_r2,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,6176,3.7907072873276797,0,0,0,0
23Y_WAGR_11p13_deletion_r2,1,1,['Chr2'],2,2,158915,"[90235, 68680]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,93417,4,0,0,0,109611,5.039854139910971,0,0,0,0
23Y_WAGR_11p13_deletion_r2,10,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,2696,3.4307198878632823,0,0,0,0
23Y_WAGR_11p13_deletion_r2,11,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,4450,3.6483600109809315,0,0,0,0
23Y_WAGR_11p13_deletion_r2,12,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,20870,4.319522449065454,0,0,0,0
23Y_WAGR_11p13_deletion_r2,13,1,['Chr15'],2,2,25494,"[20815, 4679]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,2,2,4,25490,4.406369835469268,0,0,0,0
23Y_WAGR_11p13_deletion_r2,14,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,7186,3.8564872128686307,0,0,0,0
23Y_WAGR_11p13_deletion_r2,15,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,2096,3.321391278311689,0,0,0,0
23Y_WAGR_11p13_deletion_r2,16,1,['Chr18'],2,2,41746,"[34836, 6910]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,13963,4,2,2,4,41738,4.620531634720475,0,0,0,0
23Y_WAGR_11p13_deletion_r2,17,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_WAGR_11p13_deletion_r2,18,1,['Chr20'],2,2,896,"[448, 448]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,896,2.9523080096621253,0,0,0,0
23Y_WAGR_11p13_deletion_r2,19,1,['Chr21'],3,3,67862032,"[36975, 293684, 67531373]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,70068,6,0,0,0,67862024,7.831626808432041,0,0,0,0
23Y_WAGR_11p13_deletion_r2,2,1,['Chr3'],2,2,289807,"[242818, 46989]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,219098,5,0,0,0,223175,5.348645543445898,1,0,0,0
23Y_WAGR_11p13_deletion_r2,20,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_WAGR_11p13_deletion_r2,21,1,['ChrX'],1,1,5282,[5282],"['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_WAGR_11p13_deletion_r2,22,1,['ChrY'],1,1,5282,[5282],"['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_WAGR_11p13_deletion_r2,3,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,11088,4.044853217267732,0,0,0,0
23Y_WAGR_11p13_deletion_r2,4,1,['Chr6'],2,2,12162,"[6081, 6081]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,12162,4.085004999076652,0,0,0,0
23Y_WAGR_11p13_deletion_r2,5,1,['Chr7'],2,2,1976,"[988, 988]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,1976,3.295786940251609,0,0,0,0
23Y_WAGR_11p13_deletion_r2,6,1,['Chr8'],2,2,5020,"[2510, 2510]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,5020,3.7007037171450192,0,0,0,0
23Y_WAGR_11p13_deletion_r2,7,1,['Chr9'],2,2,504,"[252, 252]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,0,0,0,0,0,504,2.7024305364455254,0,0,0,0
23Y_WAGR_11p13_deletion_r2,8,1,['Chr10'],2,2,104410,"[102255, 2155]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,82822,16,2,2,4,21584,4.334131932327829,0,0,0,0
23Y_WAGR_11p13_deletion_r2,9,2,"['Chr4', 'Chr11']",4,4,174998,"[18689, 1990, 137902, 16417]","['Chr2', 'Chr3', 'Chr4', 'Chr10', 'Chr11', 'Chr15', 'Chr18', 'Chr21']",0,125674,6,1,1,2,122972,5.089806236400403,0,0,0,0
